danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song,date,this_week,last_week,peak_position,weeks_on_chart
0.645,0.943,0,-1.526,1,0.0393,0.385,0.0,0.37,0.965,147.768,audio_features,40fD7ct05FvQHLdQTgJelG,spotify:track:40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/tracks/40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/audio-analysis/40fD7ct05FvQHLdQTgJelG,131720,4,Bobby Darin,Splish Splash,1958-08-11,4,3.0,3,2
0.61,0.699,0,-8.739,1,0.176,0.842,1.85e-06,0.501,0.859,97.924,audio_features,32CVurlBxtEYQlDm3yzCLl,spotify:track:32CVurlBxtEYQlDm3yzCLl,https://api.spotify.com/v1/tracks/32CVurlBxtEYQlDm3yzCLl,https://api.spotify.com/v1/audio-analysis/32CVurlBxtEYQlDm3yzCLl,113480,4,Elvis Presley With The Jordanaires,Hard Headed Woman,1958-08-04,4,,4,1
0.61,0.699,0,-8.739,1,0.176,0.842,1.85e-06,0.501,0.859,97.924,audio_features,32CVurlBxtEYQlDm3yzCLl,spotify:track:32CVurlBxtEYQlDm3yzCLl,https://api.spotify.com/v1/tracks/32CVurlBxtEYQlDm3yzCLl,https://api.spotify.com/v1/audio-analysis/32CVurlBxtEYQlDm3yzCLl,113480,4,Elvis Presley With The Jordanaires,Hard Headed Woman,1958-08-11,7,4.0,4,2
0.666,0.468,6,-9.823,1,0.0315,0.541,4.09e-05,0.119,0.946,93.018,audio_features,3HZJ9BLBpDya4p71VfXSWp,spotify:track:3HZJ9BLBpDya4p71VfXSWp,https://api.spotify.com/v1/tracks/3HZJ9BLBpDya4p71VfXSWp,https://api.spotify.com/v1/audio-analysis/3HZJ9BLBpDya4p71VfXSWp,146573,4,Kalin Twins,When,1958-08-04,5,,5,1
0.666,0.468,6,-9.823,1,0.0315,0.541,4.09e-05,0.119,0.946,93.018,audio_features,3HZJ9BLBpDya4p71VfXSWp,spotify:track:3HZJ9BLBpDya4p71VfXSWp,https://api.spotify.com/v1/tracks/3HZJ9BLBpDya4p71VfXSWp,https://api.spotify.com/v1/audio-analysis/3HZJ9BLBpDya4p71VfXSWp,146573,4,Kalin Twins,When,1958-08-11,5,5.0,5,2
0.532,0.629,6,-7.879,0,0.0338,0.0529,0.9,0.109,0.634,105.557,audio_features,35ySEC3RyS1w36bkpgj1lT,spotify:track:35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/tracks/35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/audio-analysis/35ySEC3RyS1w36bkpgj1lT,143627,4,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouser,1958-08-04,6,,6,1
0.532,0.629,6,-7.879,0,0.0338,0.0529,0.9,0.109,0.634,105.557,audio_features,35ySEC3RyS1w36bkpgj1lT,spotify:track:35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/tracks/35ySEC3RyS1w36bkpgj1lT,https://api.spotify.com/v1/audio-analysis/35ySEC3RyS1w36bkpgj1lT,143627,4,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouser,1958-08-11,8,6.0,6,2
0.641,0.834,7,-7.831,1,0.242,0.626,0.000534,0.131,0.849,120.948,audio_features,3Lbxie6whOW4eMt4jtI32k,spotify:track:3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/tracks/3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/audio-analysis/3Lbxie6whOW4eMt4jtI32k,116027,4,The Coasters,Yakety Yak,1958-08-04,7,,7,1
0.641,0.834,7,-7.831,1,0.242,0.626,0.000534,0.131,0.849,120.948,audio_features,3Lbxie6whOW4eMt4jtI32k,spotify:track:3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/tracks/3Lbxie6whOW4eMt4jtI32k,https://api.spotify.com/v1/audio-analysis/3Lbxie6whOW4eMt4jtI32k,116027,4,The Coasters,Yakety Yak,1958-08-11,11,7.0,7,2
0.548,0.253,4,-11.387,1,0.0279,0.871,9.88e-05,0.138,0.238,68.184,audio_features,2Un1O9CChp4wyTmt422XwW,spotify:track:2Un1O9CChp4wyTmt422XwW,https://api.spotify.com/v1/tracks/2Un1O9CChp4wyTmt422XwW,https://api.spotify.com/v1/audio-analysis/2Un1O9CChp4wyTmt422XwW,165027,3,Jack Scott,My True Love,1958-08-04,8,,8,1
0.548,0.253,4,-11.387,1,0.0279,0.871,9.88e-05,0.138,0.238,68.184,audio_features,2Un1O9CChp4wyTmt422XwW,spotify:track:2Un1O9CChp4wyTmt422XwW,https://api.spotify.com/v1/tracks/2Un1O9CChp4wyTmt422XwW,https://api.spotify.com/v1/audio-analysis/2Un1O9CChp4wyTmt422XwW,165027,3,Jack Scott,My True Love,1958-08-11,6,8.0,6,2
0.777,0.809,8,-9.122,0,0.125,0.106,4.18e-06,0.208,0.927,98.842,audio_features,2dOXiyppBWCE9J2yYRosM4,spotify:track:2dOXiyppBWCE9J2yYRosM4,https://api.spotify.com/v1/tracks/2dOXiyppBWCE9J2yYRosM4,https://api.spotify.com/v1/audio-analysis/2dOXiyppBWCE9J2yYRosM4,155470,4,The Johnny Otis Show,Willie And The Hand Jive,1958-08-04,9,,9,1
0.777,0.809,8,-9.122,0,0.125,0.106,4.18e-06,0.208,0.927,98.842,audio_features,2dOXiyppBWCE9J2yYRosM4,spotify:track:2dOXiyppBWCE9J2yYRosM4,https://api.spotify.com/v1/tracks/2dOXiyppBWCE9J2yYRosM4,https://api.spotify.com/v1/audio-analysis/2dOXiyppBWCE9J2yYRosM4,155470,4,The Johnny Otis Show,Willie And The Hand Jive,1958-08-11,10,9.0,9,2
0.838,0.171,4,-12.614,0,0.0729,0.23,0.0,0.11,0.397,135.925,audio_features,3aPlQWU07jGgyHaBHVS5TS,spotify:track:3aPlQWU07jGgyHaBHVS5TS,https://api.spotify.com/v1/tracks/3aPlQWU07jGgyHaBHVS5TS,https://api.spotify.com/v1/audio-analysis/3aPlQWU07jGgyHaBHVS5TS,199600,4,Peggy Lee,Fever,1958-08-04,10,,10,1
0.838,0.171,4,-12.614,0,0.0729,0.23,0.0,0.11,0.397,135.925,audio_features,3aPlQWU07jGgyHaBHVS5TS,spotify:track:3aPlQWU07jGgyHaBHVS5TS,https://api.spotify.com/v1/tracks/3aPlQWU07jGgyHaBHVS5TS,https://api.spotify.com/v1/audio-analysis/3aPlQWU07jGgyHaBHVS5TS,199600,4,Peggy Lee,Fever,1958-08-11,13,10.0,10,2
0.576,0.347,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,audio_features,5kqXQHIgQ6UfFP9LfqPNgG,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/tracks/5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/audio-analysis/5kqXQHIgQ6UfFP9LfqPNgG,144483,4,Frankie Avalon,Ginger Bread,1958-08-04,11,,11,1
0.576,0.347,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,audio_features,5kqXQHIgQ6UfFP9LfqPNgG,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/tracks/5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/audio-analysis/5kqXQHIgQ6UfFP9LfqPNgG,144483,4,Frankie Avalon,Ginger Bread,1958-08-11,15,11.0,11,2
0.437,0.539,7,-4.072,1,0.0395,0.69,0.0,0.0655,0.671,125.325,audio_features,1LeSp4o3CeNhJz3kCWgi6E,spotify:track:1LeSp4o3CeNhJz3kCWgi6E,https://api.spotify.com/v1/tracks/1LeSp4o3CeNhJz3kCWgi6E,https://api.spotify.com/v1/audio-analysis/1LeSp4o3CeNhJz3kCWgi6E,152947,3,Jimmy Clanton And His Rockets,Just A Dream,1958-08-04,12,,12,1
0.437,0.539,7,-4.072,1,0.0395,0.69,0.0,0.0655,0.671,125.325,audio_features,1LeSp4o3CeNhJz3kCWgi6E,spotify:track:1LeSp4o3CeNhJz3kCWgi6E,https://api.spotify.com/v1/tracks/1LeSp4o3CeNhJz3kCWgi6E,https://api.spotify.com/v1/audio-analysis/1LeSp4o3CeNhJz3kCWgi6E,152947,3,Jimmy Clanton And His Rockets,Just A Dream,1958-08-11,9,12.0,9,2
0.767,0.721,1,-5.586,1,0.0456,0.153,1.52e-06,0.108,0.884,150.065,audio_features,3v5o91PrUtf0nmO6j8J7dZ,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/audio-analysis/3v5o91PrUtf0nmO6j8J7dZ,208066,4,Patti Page,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),1958-08-04,13,,13,1
0.767,0.721,1,-5.586,1,0.0456,0.153,1.52e-06,0.108,0.884,150.065,audio_features,3v5o91PrUtf0nmO6j8J7dZ,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/audio-analysis/3v5o91PrUtf0nmO6j8J7dZ,208066,4,Patti Page,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),1958-08-11,19,13.0,13,2
0.331,0.16,3,-13.339,1,0.0337,0.909,0.000197,0.128,0.322,84.364,audio_features,4SpYlfoXFnEFYG16nOfFmy,spotify:track:4SpYlfoXFnEFYG16nOfFmy,https://api.spotify.com/v1/tracks/4SpYlfoXFnEFYG16nOfFmy,https://api.spotify.com/v1/audio-analysis/4SpYlfoXFnEFYG16nOfFmy,162427,4,Pat Boone,If Dreams Came True,1958-08-04,14,,14,1
0.331,0.16,3,-13.339,1,0.0337,0.909,0.000197,0.128,0.322,84.364,audio_features,4SpYlfoXFnEFYG16nOfFmy,spotify:track:4SpYlfoXFnEFYG16nOfFmy,https://api.spotify.com/v1/tracks/4SpYlfoXFnEFYG16nOfFmy,https://api.spotify.com/v1/audio-analysis/4SpYlfoXFnEFYG16nOfFmy,162427,4,Pat Boone,If Dreams Came True,1958-08-11,12,14.0,12,2
0.301,0.158,1,-15.383,1,0.0368,0.593,1.28e-06,0.11,0.179,74.546,audio_features,7zCI47ILA6MAYXrlI487Hs,spotify:track:7zCI47ILA6MAYXrlI487Hs,https://api.spotify.com/v1/tracks/7zCI47ILA6MAYXrlI487Hs,https://api.spotify.com/v1/audio-analysis/7zCI47ILA6MAYXrlI487Hs,168093,3,Jerry Butler and The Impressions,For Your Precious Love,1958-08-04,15,,15,1
0.301,0.158,1,-15.383,1,0.0368,0.593,1.28e-06,0.11,0.179,74.546,audio_features,7zCI47ILA6MAYXrlI487Hs,spotify:track:7zCI47ILA6MAYXrlI487Hs,https://api.spotify.com/v1/tracks/7zCI47ILA6MAYXrlI487Hs,https://api.spotify.com/v1/audio-analysis/7zCI47ILA6MAYXrlI487Hs,168093,3,Jerry Butler and The Impressions,For Your Precious Love,1958-08-11,23,15.0,15,2
0.356,0.404,9,-5.429,1,0.0298,0.892,1.35e-06,0.309,0.516,90.918,audio_features,5GEsOz5Pbln0j2RcmBGLa4,spotify:track:5GEsOz5Pbln0j2RcmBGLa4,https://api.spotify.com/v1/tracks/5GEsOz5Pbln0j2RcmBGLa4,https://api.spotify.com/v1/audio-analysis/5GEsOz5Pbln0j2RcmBGLa4,133227,3,The Danleers,One Summer Night,1958-08-04,16,,16,1
0.356,0.404,9,-5.429,1,0.0298,0.892,1.35e-06,0.309,0.516,90.918,audio_features,5GEsOz5Pbln0j2RcmBGLa4,spotify:track:5GEsOz5Pbln0j2RcmBGLa4,https://api.spotify.com/v1/tracks/5GEsOz5Pbln0j2RcmBGLa4,https://api.spotify.com/v1/audio-analysis/5GEsOz5Pbln0j2RcmBGLa4,133227,3,The Danleers,One Summer Night,1958-08-11,17,16.0,16,2
0.625,0.185,4,-10.635,1,0.0409,0.815,2.74e-05,0.117,0.565,110.723,audio_features,7cb19X9Bavre8c1kUR1cGH,spotify:track:7cb19X9Bavre8c1kUR1cGH,https://api.spotify.com/v1/tracks/7cb19X9Bavre8c1kUR1cGH,https://api.spotify.com/v1/audio-analysis/7cb19X9Bavre8c1kUR1cGH,143680,4,Jody Reynolds,Endless Sleep,1958-08-04,17,,17,1
0.625,0.185,4,-10.635,1,0.0409,0.815,2.74e-05,0.117,0.565,110.723,audio_features,7cb19X9Bavre8c1kUR1cGH,spotify:track:7cb19X9Bavre8c1kUR1cGH,https://api.spotify.com/v1/tracks/7cb19X9Bavre8c1kUR1cGH,https://api.spotify.com/v1/audio-analysis/7cb19X9Bavre8c1kUR1cGH,143680,4,Jody Reynolds,Endless Sleep,1958-08-11,20,17.0,17,2
0.417,0.463,9,-8.027,1,0.03,0.762,0.0,0.223,0.627,72.568,audio_features,6xupOaBWORbDmakCdQwMRG,spotify:track:6xupOaBWORbDmakCdQwMRG,https://api.spotify.com/v1/tracks/6xupOaBWORbDmakCdQwMRG,https://api.spotify.com/v1/audio-analysis/6xupOaBWORbDmakCdQwMRG,160240,4,The Elegants,Little Star,1958-08-04,18,,18,1
0.417,0.463,9,-8.027,1,0.03,0.762,0.0,0.223,0.627,72.568,audio_features,6xupOaBWORbDmakCdQwMRG,spotify:track:6xupOaBWORbDmakCdQwMRG,https://api.spotify.com/v1/tracks/6xupOaBWORbDmakCdQwMRG,https://api.spotify.com/v1/audio-analysis/6xupOaBWORbDmakCdQwMRG,160240,4,The Elegants,Little Star,1958-08-11,14,18.0,14,2
0.834,0.284,3,-13.497,1,0.102,0.657,2.4e-06,0.0676,0.684,92.224,audio_features,6QfGyzfwf7dm38Tmf49BpC,spotify:track:6QfGyzfwf7dm38Tmf49BpC,https://api.spotify.com/v1/tracks/6QfGyzfwf7dm38Tmf49BpC,https://api.spotify.com/v1/audio-analysis/6QfGyzfwf7dm38Tmf49BpC,160467,4,Doris Day,Everybody Loves A Lover,1958-08-04,19,,19,1
0.834,0.284,3,-13.497,1,0.102,0.657,2.4e-06,0.0676,0.684,92.224,audio_features,6QfGyzfwf7dm38Tmf49BpC,spotify:track:6QfGyzfwf7dm38Tmf49BpC,https://api.spotify.com/v1/tracks/6QfGyzfwf7dm38Tmf49BpC,https://api.spotify.com/v1/audio-analysis/6QfGyzfwf7dm38Tmf49BpC,160467,4,Doris Day,Everybody Loves A Lover,1958-08-11,16,19.0,16,2
0.502,0.566,0,-13.04,1,0.0435,0.794,6.61e-05,0.0799,0.969,170.14,audio_features,3eOPqWsjHNM73kL6j6z9cY,spotify:track:3eOPqWsjHNM73kL6j6z9cY,https://api.spotify.com/v1/tracks/3eOPqWsjHNM73kL6j6z9cY,https://api.spotify.com/v1/audio-analysis/3eOPqWsjHNM73kL6j6z9cY,156160,4,Bobby Freeman,Do You Want To Dance,1958-08-04,20,,20,1
0.502,0.566,0,-13.04,1,0.0435,0.794,6.61e-05,0.0799,0.969,170.14,audio_features,3eOPqWsjHNM73kL6j6z9cY,spotify:track:3eOPqWsjHNM73kL6j6z9cY,https://api.spotify.com/v1/tracks/3eOPqWsjHNM73kL6j6z9cY,https://api.spotify.com/v1/audio-analysis/3eOPqWsjHNM73kL6j6z9cY,156160,4,Bobby Freeman,Do You Want To Dance,1958-08-11,27,20.0,20,2
0.565,0.504,10,-8.708,1,0.0503,0.896,0.000829,0.206,0.88,148.943,audio_features,6RPUXnHn2nA65anY9XoVz2,spotify:track:6RPUXnHn2nA65anY9XoVz2,https://api.spotify.com/v1/tracks/6RPUXnHn2nA65anY9XoVz2,https://api.spotify.com/v1/audio-analysis/6RPUXnHn2nA65anY9XoVz2,110675,4,Johnny Cash And The Tennessee Two,Guess Things Happen That Way,1958-08-04,21,,21,1
0.565,0.504,10,-8.708,1,0.0503,0.896,0.000829,0.206,0.88,148.943,audio_features,6RPUXnHn2nA65anY9XoVz2,spotify:track:6RPUXnHn2nA65anY9XoVz2,https://api.spotify.com/v1/tracks/6RPUXnHn2nA65anY9XoVz2,https://api.spotify.com/v1/audio-analysis/6RPUXnHn2nA65anY9XoVz2,110675,4,Johnny Cash And The Tennessee Two,Guess Things Happen That Way,1958-08-11,22,21.0,21,2
0.172,0.327,5,-9.99,1,0.0301,0.847,1.21e-06,0.282,0.188,89.482,audio_features,1a01Dy8Us8aEh1hT9tOEmW,spotify:track:1a01Dy8Us8aEh1hT9tOEmW,https://api.spotify.com/v1/tracks/1a01Dy8Us8aEh1hT9tOEmW,https://api.spotify.com/v1/audio-analysis/1a01Dy8Us8aEh1hT9tOEmW,168293,3,Johnny Mathis,A Certain Smile,1958-08-04,22,,22,1
0.172,0.327,5,-9.99,1,0.0301,0.847,1.21e-06,0.282,0.188,89.482,audio_features,1a01Dy8Us8aEh1hT9tOEmW,spotify:track:1a01Dy8Us8aEh1hT9tOEmW,https://api.spotify.com/v1/tracks/1a01Dy8Us8aEh1hT9tOEmW,https://api.spotify.com/v1/audio-analysis/1a01Dy8Us8aEh1hT9tOEmW,168293,3,Johnny Mathis,A Certain Smile,1958-08-11,28,22.0,22,2
0.668,0.457,7,-7.138,1,0.0637,0.493,0.0147,0.117,0.691,120.494,audio_features,398Q0gLfmsjJ5GFx9W2q5Y,spotify:track:398Q0gLfmsjJ5GFx9W2q5Y,https://api.spotify.com/v1/tracks/398Q0gLfmsjJ5GFx9W2q5Y,https://api.spotify.com/v1/audio-analysis/398Q0gLfmsjJ5GFx9W2q5Y,140504,4,The Olympics,Western Movies,1958-08-04,23,,23,1
0.668,0.457,7,-7.138,1,0.0637,0.493,0.0147,0.117,0.691,120.494,audio_features,398Q0gLfmsjJ5GFx9W2q5Y,spotify:track:398Q0gLfmsjJ5GFx9W2q5Y,https://api.spotify.com/v1/tracks/398Q0gLfmsjJ5GFx9W2q5Y,https://api.spotify.com/v1/audio-analysis/398Q0gLfmsjJ5GFx9W2q5Y,140504,4,The Olympics,Western Movies,1958-08-11,21,23.0,21,2
0.643,0.617,9,-5.006,1,0.0801,0.823,0.0,0.33,0.881,157.748,audio_features,0WkZQPNC0c7yrsMX1arVAd,spotify:track:0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/tracks/0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/audio-analysis/0WkZQPNC0c7yrsMX1arVAd,137960,4,Sheb Wooley,The Purple People Eater,1958-08-04,24,,24,1
0.643,0.617,9,-5.006,1,0.0801,0.823,0.0,0.33,0.881,157.748,audio_features,0WkZQPNC0c7yrsMX1arVAd,spotify:track:0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/tracks/0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/audio-analysis/0WkZQPNC0c7yrsMX1arVAd,137960,4,Sheb Wooley,The Purple People Eater,1958-08-11,47,24.0,24,2
0.667,0.391,10,-8.712,1,0.0258,0.728,0.0,0.0809,0.682,101.3,audio_features,6eIEXINZt8rtgqEtOxP9ur,spotify:track:6eIEXINZt8rtgqEtOxP9ur,https://api.spotify.com/v1/tracks/6eIEXINZt8rtgqEtOxP9ur,https://api.spotify.com/v1/audio-analysis/6eIEXINZt8rtgqEtOxP9ur,146800,3,Chuck Willis,What Am I Living For,1958-08-04,25,,25,1
0.667,0.391,10,-8.712,1,0.0258,0.728,0.0,0.0809,0.682,101.3,audio_features,6eIEXINZt8rtgqEtOxP9ur,spotify:track:6eIEXINZt8rtgqEtOxP9ur,https://api.spotify.com/v1/tracks/6eIEXINZt8rtgqEtOxP9ur,https://api.spotify.com/v1/audio-analysis/6eIEXINZt8rtgqEtOxP9ur,146800,3,Chuck Willis,What Am I Living For,1958-08-11,31,25.0,25,2
0.552,0.284,4,-10.481,1,0.0259,0.821,8.15e-06,0.119,0.788,85.077,audio_features,3ZyJfbh2Y9y15f45qY1pDJ,spotify:track:3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/tracks/3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/audio-analysis/3ZyJfbh2Y9y15f45qY1pDJ,139013,4,Poni-Tails,Born Too Late,1958-08-04,26,,26,1
0.552,0.284,4,-10.481,1,0.0259,0.821,8.15e-06,0.119,0.788,85.077,audio_features,3ZyJfbh2Y9y15f45qY1pDJ,spotify:track:3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/tracks/3ZyJfbh2Y9y15f45qY1pDJ,https://api.spotify.com/v1/audio-analysis/3ZyJfbh2Y9y15f45qY1pDJ,139013,4,Poni-Tails,Born Too Late,1958-08-11,18,26.0,18,2
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Think It Over,1958-08-04,27,,27,1
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Fool's Paradise,1958-08-04,58,,58,1
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Think It Over,1958-08-11,32,27.0,27,2
0.7,0.472,10,-10.355,0,0.0324,0.833,0.0,0.0961,0.377,76.419,audio_features,4zvBvLWb6sZ3YwfiTHdLod,spotify:track:4zvBvLWb6sZ3YwfiTHdLod,https://api.spotify.com/v1/tracks/4zvBvLWb6sZ3YwfiTHdLod,https://api.spotify.com/v1/audio-analysis/4zvBvLWb6sZ3YwfiTHdLod,157867,4,Jimmie Rodgers,Secretly,1958-08-04,28,,28,1
0.7,0.472,10,-10.355,0,0.0324,0.833,0.0,0.0961,0.377,76.419,audio_features,4zvBvLWb6sZ3YwfiTHdLod,spotify:track:4zvBvLWb6sZ3YwfiTHdLod,https://api.spotify.com/v1/tracks/4zvBvLWb6sZ3YwfiTHdLod,https://api.spotify.com/v1/audio-analysis/4zvBvLWb6sZ3YwfiTHdLod,157867,4,Jimmie Rodgers,Secretly,1958-08-11,41,28.0,28,2
0.308,0.444,2,-11.495,1,0.0332,0.73,1.41e-06,0.358,0.285,83.773,audio_features,4JtUrtgn1J8PWpgOxeCUYc,spotify:track:4JtUrtgn1J8PWpgOxeCUYc,https://api.spotify.com/v1/tracks/4JtUrtgn1J8PWpgOxeCUYc,https://api.spotify.com/v1/audio-analysis/4JtUrtgn1J8PWpgOxeCUYc,183380,4,The Four Lads,Enchanted Island,1958-08-04,29,,29,1
0.308,0.444,2,-11.495,1,0.0332,0.73,1.41e-06,0.358,0.285,83.773,audio_features,4JtUrtgn1J8PWpgOxeCUYc,spotify:track:4JtUrtgn1J8PWpgOxeCUYc,https://api.spotify.com/v1/tracks/4JtUrtgn1J8PWpgOxeCUYc,https://api.spotify.com/v1/audio-analysis/4JtUrtgn1J8PWpgOxeCUYc,183380,4,The Four Lads,Enchanted Island,1958-08-11,29,29.0,29,2
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Angel Baby,1958-08-04,30,,30,1
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Volare (Nel Blu Dipinto Di Blu),1958-08-04,68,,68,1
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Volare (Nel Blu Dipinto Di Blu),1958-08-11,37,68.0,37,2
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Angel Baby,1958-08-11,39,30.0,30,2
0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,audio_features,07GtDOCxmye5KDWsTSACPk,spotify:track:07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/tracks/07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/audio-analysis/07GtDOCxmye5KDWsTSACPk,145267,4,Big Bopper,Chantilly Lace,1958-08-04,31,,31,1
0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,audio_features,07GtDOCxmye5KDWsTSACPk,spotify:track:07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/tracks/07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/audio-analysis/07GtDOCxmye5KDWsTSACPk,145267,4,Big Bopper,Chantilly Lace,1958-08-11,38,31.0,31,2
0.729,0.486,4,-10.84,1,0.0299,0.794,0.0,0.192,0.978,100.161,audio_features,0lgckCZ94ZjtCBpjfRL5Su,spotify:track:0lgckCZ94ZjtCBpjfRL5Su,https://api.spotify.com/v1/tracks/0lgckCZ94ZjtCBpjfRL5Su,https://api.spotify.com/v1/audio-analysis/0lgckCZ94ZjtCBpjfRL5Su,113240,4,Don Gibson,Blue Blue Day,1958-08-04,32,,32,1
0.729,0.486,4,-10.84,1,0.0299,0.794,0.0,0.192,0.978,100.161,audio_features,0lgckCZ94ZjtCBpjfRL5Su,spotify:track:0lgckCZ94ZjtCBpjfRL5Su,https://api.spotify.com/v1/tracks/0lgckCZ94ZjtCBpjfRL5Su,https://api.spotify.com/v1/audio-analysis/0lgckCZ94ZjtCBpjfRL5Su,113240,4,Don Gibson,Blue Blue Day,1958-08-11,36,32.0,32,2
0.595,0.79,7,-10.604,1,0.117,0.677,0.00535,0.103,0.914,149.457,audio_features,2vUIsEYJV4lgN4MNDW58by,spotify:track:2vUIsEYJV4lgN4MNDW58by,https://api.spotify.com/v1/tracks/2vUIsEYJV4lgN4MNDW58by,https://api.spotify.com/v1/audio-analysis/2vUIsEYJV4lgN4MNDW58by,136720,4,Tony And Joe,The Freeze,1958-08-04,33,,33,1
